no,content,score,date
17919,세번봤는데 또보러 가려고합니다,10,2017.01.28 20:14
17920,,2,2017.01.28 17:17
17921,제가 보자고 해서 보고 미안해 죽는줄 알았네요   2017년도에 본 최고 노잼영화 될듯,2,2017.01.27 23:53
17922,관람객       좀 뻔한 스토리  기대보단 못했지만 나쁘지 않음,6,2017.01.25 16:55
17923,관람객       맘마미아의 다운그레이드버전,5,2017.01.22 09:38
17924,관람객       여자를 위한 판타지,6,2017.01.21 20:26
17925,관람객       개인적인 생각으론 좀 몰입도가 떨어지는 영화같아요 뭔가 어수선한 느낌이랄까  서로의 꿈을 응원하고 인정해주는 모습은 정말 멋지고 부럽기도 했지만 반면 너무 현실적인 부분도 반영된 영화 같아서 좀 씁쓸했습니다 진정 말하고자 하는게 무엇인지 헷갈리더라구요,5,2017.01.21 19:55
17926,관람객         39 본투비 블루  39  류의 영화를 좋아하는 타입이라 그런지 이 영화는 별로,4,2017.01.21 15:32
17927,관람객       해피엔딩 이었으면 좋았을건데,7,2017.01.20 21:01
17928,관람객       약간 어중간한 듯한 영화 그런데로 잘 봤습니다,8,2017.01.18 20:09
17929,관람객       가슴이먹먹해지는  너무재밌어요,10,2017.01.18 17:55
17930,관람객       첨엔 조금 그럴수 있지만 점점 잼남,10,2017.01.18 17:50
17931,인생영화 그자체그저 무덤에까지 들고가구 싶어라,10,2017.01.18 17:18
17932,인생을 일차원으로 바라보는 스토리와 짝이 아주 딱 맞는 진부한 서술방식  깊이 없이 여기도 저기도 아닌 곳을  헤메다 끝나는 영화  안타깝지만        가 나오는 순간부터 앞으로 얼마나 더 앉아 있어야 하는 가에 엉덩이가 아파오는 기분이었다,2,2017.01.18 15:18
17933,전체적 영상미와 음악은 훌륭하나     그냥 너무나 달콤한 막대사탕같은 느낌의 영화,4,2017.01.18 00:02
17934,관람객       재밌네여음악과 영화의 조화,3,2017.01.17 22:42
17935,관람객       12세관람인데 아이들이보기엔 난해한듯   조카랑 봤다가 재미없다고 혼났음,7,2017.01.17 19:39
17936,잘 풀어낸듯 싶고 재밌게 봤지만 두번은 안보게될 영화,8,2017.01.17 01:03
17937,를 먼저 접한 영화  보통    는 삽입된 장면의 이미지로 롱런하는데  차라리 영화를 안본게 나았을 것 같음,2,2017.01.16 21:39
17938,관람객       스토리 구성에는 빈약함이 있지만 보는내내 귀와 눈이 즐거운 영화  한 편의 뮤지컬을 영화관에서 관람할 수 있는 기회라고 생각합니다,10,2017.01.15 22:23
17939,관람객       뮤지컬형식의 로맨틱코메디영화 가슴찌릿찌릿 하고 재밌는데 영화의 스토리가 좀 슬프게 결말난거 같아 그렇다,10,2017.01.15 22:22
17940,관람객       노래가 정말 최고  다시 재즈를 듣고 싶게 만드는 영화,10,2017.01.15 22:22
17941,앞으로 열번을 더 봐도 열번 다 새롭고 아름다울 영화모든것이 완벽하다,10,2017.01.15 22:06
17942,관람객       두번째 보고옴  앞으로도 수없이 다시 볼것 같다  시네마천국 이후로 이런 감동과 여운은 오랜만에 느껴본다,10,2017.01.15 22:02
17943,관람객       재미있어요  색감이 너무좋네요,10,2017.01.15 22:00
17944,영화관 자주 안 가는 내가 또 보러 가고 싶은 그런 영화,10,2017.01.15 21:57
17945,관람객       오랜만에 편안하게 아름다운 영화 한편 본것같습니다 한번 더 보고싶네요,10,2017.01.15 21:33
17946,관람객          도 너무 좋고 영화 다 너무 좋았어요,10,2017.01.15 21:27
17947,아름다웠고 뭔가 그리워지는 영화,10,2017.01.15 21:27
17948,관람객       너무 재밌었으며    를 들으면 행복해지는 기분이 든다,10,2017.01.15 21:14
17949,관람객       정말 괜찮았습니다   결말도 나쁘지않았어요,10,2017.01.15 21:13
17950,관람객       재밌어요    정말정말정말라라랜드,10,2017.01.15 21:02
17951,관람객       감동   시간가는 줄 모르고 봤어요,10,2017.01.15 20:56
17952,관람객       그냥 좋죠  객관적 10점은 아니고 주관적 10점이요,10,2017.01.15 20:54
17953,관람객       재미있게 봤습니다,10,2017.01.15 20:51
17954,관람객       너무 재밌었음   여운이 많이 남는 영화 둘이 이어졌으면 더 좋았을걸,10,2017.01.15 19:52
17955,오프닝과 연출까지 전부 복고풍이고 뮤지컬 형식이라 이런 방식의 연출을 좋아하는 사람들에게는 만점일 듯  엔딩까지도 너무 좋았다,10,2017.01.15 19:48
17956,관람객       달콤쌉싸름한 사랑의 맛을 표현한 영화,10,2017.01.15 19:44
17957,관람객       냥냥했습니다 냥냥냥그랬습니다,5,2017.01.14 17:28
17958,관람객       노래는 좋았지만 이별 후 서로 아련아련 스토리가 매우 별로였음,8,2017.01.14 12:01
17959,관람객       전체 적으로는 나쁘지 않았지만 초반에서 중간까지는 집중해서 볼수 있었지만 중후반에 들어서부터 같은 노래만 반복이 많고 지루한 감이 조금 없잖게 있어서 아쉬웠네요 그래도 재밌어요,7,2017.01.10 20:11
17960,관람객          가 다 한 영화,8,2017.01.10 16:25
17961,관람객       결말 왜그래요    똥닦다 만듯,2,2017.01.10 11:30
17962,기술자들이 만든 종이비행기돈은 잃어버린셈 치고 시간이 아까운영화,4,2017.01.09 23:06
17963,관람객       꿈을 좇는 사람들의 이야기는 항상 울림이 있다  음악은 좋았지만 더러 지루한 시간도 있음,6,2017.01.09 22:54
17964,관람객       그럭저럭 시간때우기엔딩이 아쉬움,6,2017.01.09 16:23
17965,관람객       뮤지컬같은 느낌의 영화인지 몰랐네요   영화보면서 좀 맘마미아가 떠올랐던 그리고 또 세드엔딩인것에 아쉬움이 있었습니다,5,2017.01.08 20:10
17966,관람객       배경음악이 내용과 무관한듯이 느껴지고 아들과 함께 보러갔는데너무나 실망스러워요  배우들의 연기력도 별로인것 같고 서로간의  호흡도 잘 맞지않은것 같아  감독의 연출력도 돋보이는것 아니고그저 평범하게 느껴집니다  다소 무리가 있는 시나리오도 눈에,6,2017.01.07 19:24
17967,관람객       무슨 내용인지 잘 이해가 안가고 중간에 좀 졸렸다  그런데도 음악은 넘 좋았어요,6,2017.01.07 15:47
17968,관람객       이런 영화인줄 몰랐음    맘마미아 같은 뮤지컬 영화임  끝났는데    어  왜 끝났지  했음   평론가들에게는 높은 평점,6,2017.01.07 14:16
17969,관람객       여자친구와 영화관에서     쳐서 넘 좋았던 영화 브금까지 완벽,10,2017.01.07 00:13
17970,관람객       스토리는 좀 진부하고     좋아요,6,2017.01.06 22:04
17971,좀 지루했어요  마지막30분정도는 괜찮았구요,7,2017.01.06 12:42
17972,관람객       남잔데 그저그랬어요  노래는 좋았습니다,7,2017.01.06 12:30
17973,관람객       가위질 당한것같은 후반부 빼곤 괜찮았던 영화,7,2017.01.05 16:23
17974,관람객       신선할뿐    위플래시에 비하면    별로,4,2017.01.04 22:47
17975,여주 잘 안됐을 땐 남주가 챙겨주고 이끌어줬는데  여주는 잘 되고 나서 남주 버림  그리고 어렴풋한데  오디션 심사위원이랑 결혼하고 애도 낳은 듯  결론은 여주 김치뇬,8,2017.01.04 22:20
17976,꿈과 현실 사이에서 길을 잃은 것 같은 영화였어요    별로 대단치 않은  어디에나 있을법한 보통 여자와 남자가 만났다 헤어지는 내용은 영화답지 않게 기분나쁠만큼 대단치못하고 현실적이면서  꿈을 좇아 그걸 이뤄내는 과정은 말도 안되게 간단하고,3,2017.01.04 21:48
17977,관람객       결말이 똥을 줬다 남자 짠내,5,2017.01.04 17:38
17978,관람객       나는 오늘도 오백원을 받기위해 평점을 쓴다  원래 타인에게 관심이 없지만 옆에 계시던분이 왜 우셨는지 아직도 궁금하다  개인적인 생각으로는 배가고팠을 것이다,5,2017.01.04 12:38
17979,관람객       너무 기대했던 걸까요 생각했던 것만큼은 아니였습니다,5,2017.01.04 12:38
17980,재즈를 외치는 주인공은 재즈를 못하고 탭댄스는 유치했다  재즈 뮤지션들이 보면 기가 막힐 영화 재즈를 부르짖는 주인공이 꼭 중요할때 이상한 발라드를 해댄다 욕심은 많으나 능력이 모자란 감독의 고뇌가 느껴진다 미국의 영화도 재즈도 한물 갔구나,3,2017.01.04 05:06
17981,관람객       그냥그럭저럭볼만해요,6,2017.01.03 13:56
17982,관람객       너랑봐서   좋았다   항상 너랑 손잡고 같이 보고싶다,10,2017.01.03 00:22
17983,나는 이 영화가 지루하다고 하는 평들 이해가 안가더라   첨부터 끝까지 몰입되고 지루할 틈이 없던대   한곡한곡 끝날때마다  박수를 치고 싶게 만들던대   내겐 환상적인영화였음,10,2017.01.02 22:07
17984,웬만하면 댓글 안남기는데 보고나서 정말 열이 받아 적는다  정말 재미없다   영화 중 객석에서 자꾸 시계를 보고 여기 저기 터져나오는 한 숨 소리란      마마미아 정도를 생각하고 보시는 분들 계실지 모르겠는데 스토리도 엉성하고 노래도 그저그럼,2,2017.01.02 15:55
17985,관람객       그냥   음   중간에 조금 지루했다가 뭐  나름 볼만한영화임,8,2017.01.02 01:34
17986,관람객       뭐그냥구랬오요,2,2017.01.02 01:13
17987,관람객       20대 초 여대생 때 봤음 좋아했을 영화,3,2017.01.01 17:05
17988,관람객       소문같은 영화는 아니었던걸로,6,2017.01.01 11:27
17989,관람객       좀 부족한거 같네요 2,5,2017.01.01 09:49
17990,관람객        별로  완전한 뮤지컬을 꿈꾸는 듯 했지만 장르의 파격에 실패한 듯 느껴진다,2,2017.01.01 03:28
17991,관람객       기대이하   어바웃타임스타일인줄알았음,5,2017.01.01 02:24
17992,관람객       안봐도될영화인듯요 재미를찾기어렵고내용이어려워요,5,2017.01.01 01:37
17993,관람객       기대에 영 미치지 않는 지루한 영화였네여,5,2016.12.31 23:42
17994,관람객       생각했던거보단  조금 지루했어요   아이들이  비틀고  난리,5,2016.12.31 23:19
17995,관람객       소문만큼 그렇게 재미 있지는 않았어요,5,2016.12.31 22:52
17996,평점보고 갔는데  와이프는 졸고 옆사람은 중간에 나가고 예전에 봤던       원스 와 비교하면 50  정도로 안되는 감동도 재미도 즐거움도 없는 그져그런 영화입니다  나와같이 알바에 당하시는 분 없으시길,3,2016.12.30 23:19
17997,불쌍한 그렉   그는 그녀를 형에게 보여주고싶었을 뿐인데,5,2016.12.29 22:10
17998,관람객       결말이 갑작스럽게 현실적으로 나와서 아쉬웠어요,4,2016.12.29 00:03
17999,관람객       지루했어요   결말도별로구요,6,2016.12.28 01:41
18000,영상미와 음악은 참 좋았지만 결말이 살짝 씁쓸    결국 지꼴리는데로 살자는 영화,7,2016.12.27 23:18
18001,관람객       음악이 너무 슬프고 좀 졸림,4,2016.12.27 06:45
18002,여자가 남자갈아티는데 끼가 초반부터 보여줌,7,2016.12.27 03:32
18003,그저그럼그저그럼그저그럼,3,2016.12.26 21:54
18004,관람객       그냥 그랬습니다  여운이 남는 느낌은 저한테 들지 않았어요,6,2016.12.26 19:21
18005,관람객       춤이나 노래는 볼만한데 스토리와 연출은 개인적으로 재미가없었습니다  지루했어요,6,2016.12.26 11:21
18006,와  진짜 이런 예술같은 영화에 1점으로 테러를 하는 쓰레기들이 진짜 있긴 하구나  국내영화가 수준도 안되면서 상영관만 오지게 많은데 반성 좀 해야한다  알바생들 엄청 풀어놨네,10,2016.12.26 10:20
18007,1점 주는 사람들  알바가 아닌 사람은 참으로 안타깝다 좀만 더 빠져들었다면 일상에서 느낄 수 없던 특별한 감정을 만끽했을건데,10,2016.12.26 10:16
18008,관람객       그냥그럼 졸리고 길고 별로,7,2016.12.25 22:48
18009,관람객       내용은딱히   그냥 노래가좋고 영상이이버요,6,2016.12.25 13:22
18010,관람객       영화가 다 끝나고 나도 모르게    를 흥얼거리고 있는 모습을 보게 될 것입니다  비록 피곤함에 여자친구도 졸고 저도 마찬가지로 코까지 골았지만  잠결에 멜로디가 기억에 남았었나봐요  자장가처럼 듣기 좋았던 영화입니다,5,2016.12.25 02:31
18011,관람객       인도영화 본 기분 하하하 마지막만 좋았음,5,2016.12.25 00:24
18012,관람객       와이프랑 방금 보고왔습니다  음악 듣는 느낌   재밌다 이런 느낌까지는 잘 모르겠네요,7,2016.12.24 22:55
18013,크리스마스 이브날 성모마리아님께 기도드렸다 영화좀제발 빨리 끝내달라고    평소같으면  박차고 나왔을건데 좌로 세명 우로 여섯명을 뚫고  나갈 용기가  나지않았다 다들 자고 있었기때문에,3,2016.12.24 22:41
18014,관람객       꼭 한번 보고 판단하시길,7,2016.12.24 22:22
18015,관람객       씬스릴러 존레전드 히트다잉히트그 외의 장면들 아름답고 연출도 좋아 여자관람객들의 호감을 샀으나 남자들한테는 그냥 그저그랬던 음악영화,6,2016.12.24 18:31
18016,관람객       재밌게 관람  아쉬운 점은 영상미와 여주인공의 노래 실력 정도,7,2016.12.24 10:04
18017,정신없고 내용도 없음 비추,3,2016.12.23 23:32
18018,지루하고 재미없었음  취향탈듯,4,2016.12.23 20:26
18019,후반부로 갈수록  왠지 슬프고 우울했는데   슬픈 예감은 틀리지 않는구나    영화 내내 깔리는  시티오브 스타    멜로디만 들어도  멜랑멜랑,8,2016.12.23 13:05
18020,관람객       당신이랑 봐서 너무 좋았어요,10,2016.12.23 12:25
18021,솔까 1점주는 사람들은 사랑1더 안해본 사람인듯,10,2016.12.23 01:50
18022,관람객       음   내일 죽는데 오늘  보진 않을거다,6,2016.12.22 20:00
